benchmark,solver,configuration,wallclock time,status,result
cnf/Balint/unif-p12-k5-r21.117-v250-c5279-S8618839184587418381.cnf,gluHack,default,5000.01,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k5-r21.117-v250-c5279-S8618839184587418381.cnf,CPSparrow,default,1461.98,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k5-r21.117-v250-c5279-S8618839184587418381.cnf,dimetheus,randomsat,379.496,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k5-r21.117-v250-c5279-S8618839184587418381.cnf,expGlucoseSilent,default,5000.07,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k5-r21.117-v250-c5279-S8618839184587418381.cnf,lawa,default,5000.07,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k5-r21.117-v250-c5279-S8618839184587418381.cnf,probSAT,RANDOM,15.9251,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k5-r21.117-v250-c5279-S8618839184587418381.cnf,Sparrow2Riss-2018,NOLIMIT,5000.0,timeout(cpu),UNKNOWN
cnf/Balint/unif-p12-k5-r21.117-v250-c5279-S8618839184587418381.cnf,YalSAT,default,255.179,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k5-r21.117-v250-c5279-S9174904490903161459.cnf,glucose-3.0_PADC_10_NoDRUP,default,5000.06,timeout(cpu),UNKNOWN
cnf/Balint/unif-p12-k5-r21.117-v250-c5279-S9174904490903161459.cnf,glucose-3.0_PADC_3_NoDRUP,default,4999.62,timeout(cpu),UNKNOWN
cnf/Balint/unif-p12-k5-r21.117-v250-c5279-S9174904490903161459.cnf,gluHack,default,5000.1,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k5-r21.117-v250-c5279-S9174904490903161459.cnf,CPSparrow,default,44.5106,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k5-r21.117-v250-c5279-S9174904490903161459.cnf,dimetheus,randomsat,5000.02,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k5-r21.117-v250-c5279-S9174904490903161459.cnf,expGlucoseSilent,default,5000.06,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k5-r21.117-v250-c5279-S9174904490903161459.cnf,lawa,default,5000.1,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k5-r21.117-v250-c5279-S9174904490903161459.cnf,probSAT,RANDOM,5000.06,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k5-r21.117-v250-c5279-S9174904490903161459.cnf,Sparrow2Riss-2018,NOLIMIT,5000.03,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k5-r21.117-v250-c5279-S9174904490903161459.cnf,YalSAT,default,3020.07,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S1700848295905845436.cnf,glucose-3.0_PADC_10_NoDRUP,default,5000.0,timeout(cpu),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S1700848295905845436.cnf,glucose-3.0_PADC_3_NoDRUP,default,5000.02,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S1700848295905845436.cnf,gluHack,default,5000.02,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S1700848295905845436.cnf,CPSparrow,default,5.28258,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S1700848295905845436.cnf,dimetheus,randomsat,27.9959,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S1700848295905845436.cnf,expGlucoseSilent,default,5000.04,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S1700848295905845436.cnf,lawa,default,5000.01,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S1700848295905845436.cnf,probSAT,RANDOM,19.6686,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S1700848295905845436.cnf,Sparrow2Riss-2018,NOLIMIT,4.26579,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S1700848295905845436.cnf,YalSAT,default,153.99,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S4588135163192913747.cnf,glucose-3.0_PADC_10_NoDRUP,default,5000.03,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S4588135163192913747.cnf,glucose-3.0_PADC_3_NoDRUP,default,4999.94,timeout(cpu),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S4588135163192913747.cnf,gluHack,default,5000.06,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S4588135163192913747.cnf,CPSparrow,default,2783.27,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S4588135163192913747.cnf,dimetheus,randomsat,1887.12,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S4588135163192913747.cnf,expGlucoseSilent,default,5000.03,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S4588135163192913747.cnf,lawa,default,5000.01,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S4588135163192913747.cnf,probSAT,RANDOM,3528.96,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S4588135163192913747.cnf,Sparrow2Riss-2018,NOLIMIT,5000.02,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S4588135163192913747.cnf,YalSAT,default,3883.9,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S4660298026247568027.cnf,glucose-3.0_PADC_10_NoDRUP,default,5000.08,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S4660298026247568027.cnf,glucose-3.0_PADC_3_NoDRUP,default,5000.01,timeout(cpu),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S4660298026247568027.cnf,gluHack,default,5000.06,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S4660298026247568027.cnf,CPSparrow,default,150.72,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S4660298026247568027.cnf,dimetheus,randomsat,36.6379,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S4660298026247568027.cnf,expGlucoseSilent,default,5000.08,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S4660298026247568027.cnf,lawa,default,5000.08,timeout(cpu),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S4660298026247568027.cnf,probSAT,RANDOM,26.2551,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S4660298026247568027.cnf,Sparrow2Riss-2018,NOLIMIT,19.1565,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S4660298026247568027.cnf,YalSAT,default,397.013,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S4950302271490602341.cnf,glucose-3.0_PADC_10_NoDRUP,default,5000.05,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S4950302271490602341.cnf,glucose-3.0_PADC_3_NoDRUP,default,5000.04,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S4950302271490602341.cnf,gluHack,default,5000.02,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S4950302271490602341.cnf,CPSparrow,default,496.201,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S4950302271490602341.cnf,dimetheus,randomsat,969.786,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S4950302271490602341.cnf,expGlucoseSilent,default,4999.8,timeout(cpu),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S4950302271490602341.cnf,lawa,default,5000.01,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S4950302271490602341.cnf,probSAT,RANDOM,4876.89,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S4950302271490602341.cnf,Sparrow2Riss-2018,NOLIMIT,38.6373,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S4950302271490602341.cnf,YalSAT,default,274.108,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S5007904325923928580.cnf,glucose-3.0_PADC_10_NoDRUP,default,5000.07,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S5007904325923928580.cnf,glucose-3.0_PADC_3_NoDRUP,default,5000.09,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S5007904325923928580.cnf,gluHack,default,5000.01,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S5007904325923928580.cnf,CPSparrow,default,3.31304,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S5007904325923928580.cnf,dimetheus,randomsat,18.7701,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S5007904325923928580.cnf,expGlucoseSilent,default,4999.9,timeout(cpu),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S5007904325923928580.cnf,lawa,default,5000.02,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S5007904325923928580.cnf,probSAT,RANDOM,0.211975,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S5007904325923928580.cnf,Sparrow2Riss-2018,NOLIMIT,30.3448,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S5007904325923928580.cnf,YalSAT,default,16.4194,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S5582602121860341458.cnf,glucose-3.0_PADC_10_NoDRUP,default,5000.01,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S5582602121860341458.cnf,glucose-3.0_PADC_3_NoDRUP,default,4999.94,timeout(cpu),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S5582602121860341458.cnf,gluHack,default,5000.02,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S5582602121860341458.cnf,CPSparrow,default,65.3106,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S5582602121860341458.cnf,dimetheus,randomsat,3.48988,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S5582602121860341458.cnf,expGlucoseSilent,default,5000.01,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S5582602121860341458.cnf,lawa,default,4999.86,timeout(cpu),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S5582602121860341458.cnf,probSAT,RANDOM,44.1357,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S5582602121860341458.cnf,Sparrow2Riss-2018,NOLIMIT,105.399,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S5582602121860341458.cnf,YalSAT,default,10.8829,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S7790513240682913181.cnf,glucose-3.0_PADC_10_NoDRUP,default,5000.03,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S7790513240682913181.cnf,glucose-3.0_PADC_3_NoDRUP,default,5000.01,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S7790513240682913181.cnf,gluHack,default,5000.02,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S7790513240682913181.cnf,CPSparrow,default,5000.03,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S7790513240682913181.cnf,dimetheus,randomsat,4050.22,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S7790513240682913181.cnf,expGlucoseSilent,default,5000.09,timeout(cpu),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S7790513240682913181.cnf,lawa,default,5000.21,timeout(cpu),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S7790513240682913181.cnf,probSAT,RANDOM,5000.06,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S7790513240682913181.cnf,Sparrow2Riss-2018,NOLIMIT,5000.07,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S7790513240682913181.cnf,YalSAT,default,5000.02,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S8229271266424213663.cnf,glucose-3.0_PADC_10_NoDRUP,default,5000.11,timeout(cpu),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S8229271266424213663.cnf,glucose-3.0_PADC_3_NoDRUP,default,5000.01,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S8229271266424213663.cnf,gluHack,default,5000.01,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S8229271266424213663.cnf,CPSparrow,default,493.504,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S8229271266424213663.cnf,dimetheus,randomsat,4999.98,timeout(cpu),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S8229271266424213663.cnf,expGlucoseSilent,default,5000.01,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S8229271266424213663.cnf,lawa,default,4999.98,timeout(cpu),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S8229271266424213663.cnf,probSAT,RANDOM,467.9,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S8229271266424213663.cnf,Sparrow2Riss-2018,NOLIMIT,377.147,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S8229271266424213663.cnf,YalSAT,default,4171.1,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S8656562366226126891.cnf,glucose-3.0_PADC_10_NoDRUP,default,5000.02,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S8656562366226126891.cnf,glucose-3.0_PADC_3_NoDRUP,default,5000.05,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S8656562366226126891.cnf,gluHack,default,5000.01,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S8656562366226126891.cnf,CPSparrow,default,5000.04,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S8656562366226126891.cnf,dimetheus,randomsat,5000.08,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S8656562366226126891.cnf,expGlucoseSilent,default,4999.96,timeout(cpu),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S8656562366226126891.cnf,lawa,default,5000.03,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S8656562366226126891.cnf,probSAT,RANDOM,5000.08,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S8656562366226126891.cnf,Sparrow2Riss-2018,NOLIMIT,5000.02,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S8656562366226126891.cnf,YalSAT,default,5000.02,timeout(cpu),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S897752819350874950.cnf,glucose-3.0_PADC_10_NoDRUP,default,4999.95,timeout(cpu),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S897752819350874950.cnf,glucose-3.0_PADC_3_NoDRUP,default,4999.98,timeout(cpu),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S897752819350874950.cnf,gluHack,default,5000.02,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S897752819350874950.cnf,CPSparrow,default,4999.87,timeout(cpu),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S897752819350874950.cnf,dimetheus,randomsat,46.6667,complete,SAT-VERIFIED
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S897752819350874950.cnf,expGlucoseSilent,default,5000.03,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S897752819350874950.cnf,lawa,default,5000.03,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S897752819350874950.cnf,probSAT,RANDOM,5000.03,timeout(wallclock),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S897752819350874950.cnf,Sparrow2Riss-2018,NOLIMIT,5000.08,timeout(cpu),UNKNOWN
cnf/Balint/unif-p12-k7-r87.79-v120-c10535-S897752819350874950.cnf,YalSAT,default,5000.01,timeout(wallclock),UNKNOWN
cnf/rnd-barthel/fla-barthel-380-3.cnf,glucose-3.0_PADC_10_NoDRUP,default,1.94436,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-380-3.cnf,glucose-3.0_PADC_3_NoDRUP,default,1.99129,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-380-3.cnf,gluHack,default,3.30199,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-380-3.cnf,CPSparrow,default,0.0380839,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-380-3.cnf,dimetheus,randomsat,0.0172401,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-380-3.cnf,expGlucoseSilent,default,0.317387,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-380-3.cnf,lawa,default,0.0211281,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-380-3.cnf,probSAT,RANDOM,0.015014,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-380-3.cnf,Sparrow2Riss-2018,NOLIMIT,0.049465,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-380-3.cnf,YalSAT,default,0.0136569,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-260-3.cnf,glucose-3.0_PADC_10_NoDRUP,default,2.1503,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-260-3.cnf,glucose-3.0_PADC_3_NoDRUP,default,2.0992,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-260-3.cnf,gluHack,default,0.481545,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-260-3.cnf,CPSparrow,default,0.0281839,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-260-3.cnf,dimetheus,randomsat,0.0116789,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-260-3.cnf,expGlucoseSilent,default,2.7531,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-260-3.cnf,lawa,default,0.01013,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-260-3.cnf,probSAT,RANDOM,0.0100721,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-260-3.cnf,Sparrow2Riss-2018,NOLIMIT,0.043988,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-260-3.cnf,YalSAT,default,0.016046,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-340-3.cnf,glucose-3.0_PADC_10_NoDRUP,default,11.4421,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-340-3.cnf,glucose-3.0_PADC_3_NoDRUP,default,11.4505,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-340-3.cnf,gluHack,default,31.4341,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-340-3.cnf,CPSparrow,default,0.039329,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-340-3.cnf,dimetheus,randomsat,0.0135879,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-340-3.cnf,expGlucoseSilent,default,1.99327,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-340-3.cnf,lawa,default,0.0102489,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-340-3.cnf,probSAT,RANDOM,0.00869707,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-340-3.cnf,Sparrow2Riss-2018,NOLIMIT,0.0684419,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-340-3.cnf,YalSAT,default,0.0102409,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-340-2.cnf,glucose-3.0_PADC_10_NoDRUP,default,114.844,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-340-2.cnf,glucose-3.0_PADC_3_NoDRUP,default,12.4875,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-340-2.cnf,gluHack,default,36.5902,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-340-2.cnf,CPSparrow,default,0.0273201,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-340-2.cnf,dimetheus,randomsat,0.016275,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-340-2.cnf,expGlucoseSilent,default,16.9009,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-340-2.cnf,lawa,default,0.015621,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-340-2.cnf,probSAT,RANDOM,0.0124741,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-340-2.cnf,Sparrow2Riss-2018,NOLIMIT,0.057551,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-340-2.cnf,YalSAT,default,0.0114919,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-260-2.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.0352779,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-260-2.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.0352901,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-260-2.cnf,gluHack,default,0.0905931,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-260-2.cnf,CPSparrow,default,0.038947,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-260-2.cnf,dimetheus,randomsat,0.0107689,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-260-2.cnf,expGlucoseSilent,default,0.223355,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-260-2.cnf,lawa,default,0.011469,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-260-2.cnf,probSAT,RANDOM,0.0130339,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-260-2.cnf,Sparrow2Riss-2018,NOLIMIT,0.0535099,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-260-2.cnf,YalSAT,default,0.0136121,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-380-2.cnf,glucose-3.0_PADC_10_NoDRUP,default,29.2576,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-380-2.cnf,glucose-3.0_PADC_3_NoDRUP,default,14.0342,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-380-2.cnf,gluHack,default,42.3302,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-380-2.cnf,CPSparrow,default,0.0402111,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-380-2.cnf,dimetheus,randomsat,0.0196059,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-380-2.cnf,expGlucoseSilent,default,1.27549,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-380-2.cnf,lawa,default,0.014103,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-380-2.cnf,probSAT,RANDOM,0.016685,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-380-2.cnf,Sparrow2Riss-2018,NOLIMIT,0.183115,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-380-2.cnf,YalSAT,default,0.0164771,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-360-5.cnf,glucose-3.0_PADC_10_NoDRUP,default,38.0038,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-360-5.cnf,glucose-3.0_PADC_3_NoDRUP,default,20.9588,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-360-5.cnf,gluHack,default,0.966424,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-360-5.cnf,CPSparrow,default,0.037071,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-360-5.cnf,dimetheus,randomsat,0.021616,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-360-5.cnf,expGlucoseSilent,default,12.8107,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-360-5.cnf,lawa,default,0.0248061,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-360-5.cnf,probSAT,RANDOM,0.015546,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-360-5.cnf,Sparrow2Riss-2018,NOLIMIT,0.060687,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-360-5.cnf,YalSAT,default,0.0202521,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-280-5.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.608415,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-280-5.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.609084,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-280-5.cnf,gluHack,default,3.86493,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-280-5.cnf,CPSparrow,default,0.0567319,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-280-5.cnf,dimetheus,randomsat,0.0203421,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-280-5.cnf,expGlucoseSilent,default,7.57097,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-280-5.cnf,lawa,default,0.0145131,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-280-5.cnf,probSAT,RANDOM,0.0101069,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-280-5.cnf,Sparrow2Riss-2018,NOLIMIT,0.053364,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-280-5.cnf,YalSAT,default,0.018103,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-240-5.cnf,glucose-3.0_PADC_10_NoDRUP,default,0.126104,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-240-5.cnf,glucose-3.0_PADC_3_NoDRUP,default,0.126475,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-240-5.cnf,gluHack,default,1.30045,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-240-5.cnf,CPSparrow,default,0.169113,complete,SAT-VERIFIED
cnf/rnd-barthel/fla-barthel-240-5.cnf,dimetheus,randomsat,0.0122459,complete,SAT-VERIFIED
